Company(Maker-if known);SpecificBeanOrigin or BarName;REF;ReviewDate;CocoaPercent;CompanyLocation;Rating;BeanType;BroadBeanOrigin
Ethel's Artisan (Mars);Porcelana;666;2011;0,7;U.S.A.;25;Criollo (Porcelana);Venezuela
Ethel's Artisan (Mars);Red Vanilla;666;2011;0,62;U.S.A.;275;nan; 
Ethel's Artisan (Mars);Venezuela, Trinidad;672;2011;0,62;U.S.A.;25;nan;Venezuela, Trinidad
Ethereal;Belize;1275;2014;0,8;U.S.A.;3;Trinitario;Belize
Ethereal;Ecuador;1275;2014;0,8;U.S.A.;35;nan;Ecuador
Ethereal;Dominican Republic;1275;2014;0,8;U.S.A.;375;nan;Dominican Republic
Fearless (AMMA);Monte Alegre, D. Badaro, Raw, Organic;565;2010;0,75;U.S.A.;275;nan;Brazil
Feitoria Cacao;Blue Mountain;1732;2016;0,76;Portugal;3;nan;Jamaica
Feitoria Cacao;Cuyagua;1736;2016;0,76;Portugal;25;nan;Venezuela
Feitoria Cacao;Maya Mountain;1736;2016;0,76;Portugal;275;Trinitario;Belize
Felchlin;Grenada;494;2010;0,58;Switzerland;35;Trinitario;Grenada
Felchlin;Supremo- SF;105;2006;0,62;Switzerland;2;nan; 
Felchlin;Elvesia P.;105;2006;0,74;Switzerland;3;Trinitario, Criollo;Dominican Republic
Felchlin;Madagascar, Grand Cru;48;2006;0,64;Switzerland;3;Criollo;Madagascar
Felchlin;Maracaibo Clasificado;48;2006;0,65;Switzerland;3;Criollo;Venezuela
Felchlin;Arriba;48;2006;0,72;Switzerland;35;Forastero (Arriba);Ecuador
Felchlin;Alto Beni, Cru Savage;56;2006;0,68;Switzerland;4;Criollo (Wild);Bolivia
Finca;Puerto Rico;1283;2014;0,65;U.S.A.;225;nan;Puerto Rico
Finca;Dominican Republic;1283;2014;0,8;U.S.A.;3;nan;Dominican Republic
Finca;Dominican Republic;1283;2014;0,7;U.S.A.;325;nan;Dominican Republic
Finca;Dominican Republic;1287;2014;0,85;U.S.A.;25;nan;Dominican Republic
Forever Cacao;Rio Eni;1267;2014;0,72;U.K.;275;Criollo;Peru
Forteza (Cortes);Dominican Republic;1776;2016;0,7;Puerto Rico;275;nan;Domincan Republic
Forteza (Cortes);Puerto Rico;1776;2016;0,8;Puerto Rico;275;nan;Domincan Republic
Fossa;Akesson's E., Sambirano V.;1772;2016;0,7;Singapore;275;nan;Madagascar
Fossa;Camino Verde P., Balao, Guayas;1776;2016;0,75;Singapore;35;nan;Ecuador
Fossa;Kokoa Kamili Coop, Kilombero;1776;2016;0,67;Singapore;375;Trinitario;Tanzania
Franceschi;Choroni;1355;2014;0,7;Venezuela;35;nan;Venezuela
Franceschi;Ocumare;1355;2014;0,7;Venezuela;375;nan;Venezuela
Franceschi;Canoabo;911;2012;0,7;Venezuela;375;nan;Venezuela
Franceschi;Sur del Lago;915;2012;0,6;Venezuela;35;nan;Venezuela
Frederic Blondeel;Costa Rica;1538;2015;0,7;Belgium;35;nan;Costa Rica
Frederic Blondeel;Peru Brutus;1538;2015;0,75;Belgium;35;nan;Peru
Frederic Blondeel;Vietnam;1542;2015;0,8;Belgium;3;Trinitario;Vietnam
Frederic Blondeel;Ghana;1351;2014;0,6;Belgium;35;Forastero;Ghana
Frederic Blondeel;Madagascar;1351;2014;0,65;Belgium;35;Trinitario;Madagascar
French Broad;Norandino, batch 161208;1940;2017;0,7;U.S.A.;35;nan;Peru
French Broad;Guatemala;1634;2015;0,73;U.S.A.;35;nan;Guatemala
French Broad;San Andres;1209;2014;0,8;U.S.A.;3;nan;Costa Rica
French Broad;Matagalpa;1295;2014;0,68;U.S.A.;325;nan;Nicaragua
French Broad;Palo Blanco, Chulucanas;1042;2013;0,66;U.S.A.;35;nan;Peru
French Broad;Tumbes Coop;883;2012;0,7;U.S.A.;25;Criollo;Peru
French Broad;Palo Blanco, Chulucanas;883;2012;0,61;U.S.A.;35;nan;Peru
French Broad;Palo Blanco w/ panela, Chulucanas;887;2012;0,81;U.S.A.;2;nan;Peru
French Broad;Maranon Canyon, Fortunato No. 4;781;2011;0,7;U.S.A.;35;Forastero (Nacional);Peru
French Broad;La Red;785;2011;0,65;U.S.A.;35;nan;Dominican Republic
Fresco;Maranon, #228, MR, SC;1383;2014;0,7;U.S.A.;3;Forastero (Nacional);Peru
Fresco;Maranon, #227, LR, MC;1383;2014;0,7;U.S.A.;35;Forastero (Nacional);Peru
Fresco;Maranon, #229, MR, LC;1383;2014;0,7;U.S.A.;35;Forastero (Nacional);Peru
Fresco;Maranon, #230, DR, LC;1387;2014;0,7;U.S.A.;35;Forastero (Nacional);Peru
Fresco;Conacado, #223, MR, SC;1030;2013;0,72;U.S.A.;325;nan;Dominican Republic
Fresco;Conacado, #224, MR, MC;1081;2013;0,72;U.S.A.;375;nan;Dominican Republic
Fresco;San Martin, Bellavista Coop, #226, DR, MC;1117;2013;0,7;U.S.A.;375;nan;Peru
Fresco;Bellavista Coop, #225, LR, MC, CG Exclusive;1149;2013;0,7;U.S.A.;4;Trinitario;Peru
Fresco;Markham Valley, #219, LR, MC;899;2012;0,69;U.S.A.;35;nan;Papua New Guinea
Fresco;Markham Valley, #221, DR, MC;899;2012;0,69;U.S.A.;35;nan;Papua New Guinea
Fresco;Sambirano Valley, #216, MR, LC;915;2012;0,74;U.S.A.;4;Trinitario;Madagascar
Fresco;Markham Valley, #220, MR, MC;927;2012;0,69;U.S.A.;4;Trinitario;Papua New Guinea
Fresco;Markham Valley, #222, LR, 0C;931;2012;0,69;U.S.A.;3;Trinitario;Papua New Guinea
Fresco;Ghana, #211, MR, MC;636;2011;0,74;U.S.A.;275;Forastero;Ghana
Fresco;Jamaica, #209, DR, SC;642;2011;0,7;U.S.A.;325;Trinitario;Jamaica
Fresco;Conacado, #212, LR, SC;642;2011;0,72;U.S.A.;35;nan;Dominican Republic
Fresco;Jamaica, #210, DR, MC;642;2011;0,7;U.S.A.;35;Trinitario;Jamaica
Fresco;Sambirano Valley, #214, LR, MC;682;2011;0,74;U.S.A.;275;Trinitario;Madagascar
Fresco;Conacado, #213, DR, -C;682;2011;0,72;U.S.A.;325;nan;Dominican Republic
Fresco;Sambirano Valley, #215, MR, MC;688;2011;0,74;U.S.A.;3;Trinitario;Madagascar
Fresco;Chuao, #218, MR, MC;745;2011;0,76;U.S.A.;325;Trinitario;Venezuela
Fresco;Chuao, #217, DR, MC;745;2011;0,7;U.S.A.;4;Trinitario;Venezuela
Fresco;Jamaica, #204, DR, SC;370;2009;0,8;U.S.A.;275;Trinitario;Jamaica
Fresco;Jamaica, #206, DR, LC;370;2009;0,7;U.S.A.;3;Trinitario;Jamaica
Fresco;Jamaica, #205, DR, MC;370;2009;0,7;U.S.A.;325;Trinitario;Jamaica
Fresco;Carenero Superior, #203, MR, SC;370;2009;0,65;U.S.A.;35;Criollo;Venezuela
Friis Holm;Rugoso, Bad Fermentation;1912;2016;0,7;Denmark;35;nan;Nicaragua
Friis Holm (Bonnat);La Dalia;1680;2015;0,6;Denmark;3;nan;Nicaragua
Friis Holm (Bonnat);La Dalia;1680;2015;0,85;Denmark;325;nan;Nicaragua
Friis Holm (Bonnat);La Dalia;1259;2014;0,7;Denmark;35;nan;Nicaragua
Friis Holm (Bonnat);Barba, Xoco;1034;2013;0,7;Denmark;325;nan;Nicaragua
Friis Holm (Bonnat);Medagla, Xoco;1034;2013;0,7;Denmark;35;nan;Nicaragua
Friis Holm (Bonnat);Chuno, triple turned, Xoco;895;2012;0,7;Denmark;325;Criollo, Trinitario;Nicaragua
Friis Holm (Bonnat);Red Mayan, Xoco;899;2012;0,7;Denmark;325;Criollo, Trinitario;Honduras
Friis Holm (Bonnat);Chuno, double turned, Xoco;899;2012;0,7;Denmark;325;Criollo, Trinitario;Nicaragua
Friis Holm (Bonnat);Rugoso, Xoco;923;2012;0,7;Denmark;375;nan;Nicaragua
Friis Holm (Bonnat);Johe, Xoco;623;2011;0,7;Denmark;325;Criollo, Trinitario;Nicaragua
Friis Holm (Bonnat);Chuno, Xoco;623;2011;0,7;Denmark;35;Criollo, Trinitario;Nicaragua
Friis Holm (Bonnat);Nicaliso, Xoco;623;2011;0,7;Denmark;35;Criollo, Trinitario;Nicaragua
Fruition;Wild Bolivian, Batch 2;1780;2016;0,74;U.S.A.;375;Beniano;Bolivia
Fruition;Coto Brus, Heirloom, Batch 1;1780;2016;0,74;U.S.A.;4;Amazon mix;Costa Rica
Fruition;Gran Couva;1347;2014;0,7;U.S.A.;375;Trinitario;Trinidad
Fruition;Maranon;1359;2014;0,76;U.S.A.;3;Forastero (Nacional);Peru
Fruition;La Red;1046;2013;0,7;U.S.A.;375;nan;Dominican Republic
Fruition;Camino Verde;1185;2013;0,75;U.S.A.;3;nan;Ecuador
Fruition;Peru;863;2012;0,7;U.S.A.;25;nan;Peru
Fruition;Signature Blend;753;2011;0,66;U.S.A.;325;Trinitario;Costa Rica
Fruition;Costa Rica;781;2011;0,7;U.S.A.;3;nan;Costa Rica
Garden Island;Kaua'I, Alea Estate +world;1367;2014;0,85;U.S.A.;25;Blend;Hawaii
Georgia Ramon;Akesson P.;1642;2015;0,65;Germany;325;Trinitario;Madagascar
Georgia Ramon;ABOCFA Coop;1642;2015;0,7;Germany;4;Forastero;Ghana
Georgia Ramon;Conacado Coop;1646;2015;0,7;Germany;35;Trinitario;Domincan Republic
Georgia Ramon;Conacado Coop;1646;2015;0,8;Germany;35;Trinitario;Domincan Republic
Georgia Ramon;Akesson P.;1646;2015;0,75;Germany;35;Trinitario;Madagascar
Glennmade;Toledo District, 2015 Harvest;1848;2016;0,7;U.S.A.;35;nan;Belize
Glennmade;Bahia;1672;2015;0,66;U.S.A.;3;Trinitario, Forastero;Brazil
Goodnow Farms;Almendra Blanca, batch 1004;1924;2016;0,77;U.S.A.;275;nan;Mexico
Goodnow Farms;El Carmen, batch 1003;1924;2016;0,77;U.S.A.;325;nan;Nicaragua
Goodnow Farms;Asochivite, batch 1005;1924;2016;0,77;U.S.A.;325;nan;Guatemala
Grand Place;Ben Tre, Dong Nai;741;2011;0,72;Vietnam;3;Trinitario;Vietnam
Green & Black's (ICAM);Dark;15;2006;0,7;U.K.;25;nan; 
Green Bean to Bar;Madagascar;1896;2016;0,7;Japan;35;nan;Madagascar
Grenada Chocolate Co.;Grenada;494;2010;0,82;Grenada;325;Trinitario;Grenada
Grenada Chocolate Co.;Grenada;363;2009;0,6;Grenada;275;Trinitario;Grenada
Grenada Chocolate Co.;Grenada;241;2008;0,71;Grenada;25;Trinitario;Grenada
Guido Castagna;Arriba;355;2009;0,64;Italy;3;Forastero (Arriba) ASS;Ecuador
Guido Castagna;Ghana;355;2009;0,64;Italy;3;Forastero;Ghana
Guido Castagna;Trinidad & Tobago;355;2009;0,64;Italy;3;nan;Trinidad, Tobago
Guido Castagna;Lacri Blend;355;2009;0,76;Italy;3;nan;Venezuela
Guido Castagna;Blend;355;2009;0,64;Italy;325;nan;Ven, Trinidad, Ecuador
Guittard;Epique, Blend No. 49;1602;2015;0,7;U.S.A.;375;nan; 
Guittard;Haiti;1053;2013;0,65;U.S.A.;275;nan;Haiti
Guittard;Nicaragua;1053;2013;0,65;U.S.A.;275;nan;Nicaragua
Guittard;Jamaica;1053;2013;0,65;U.S.A.;325;Trinitario;Jamaica
Guittard;Ecuador;1053;2013;0,65;U.S.A.;35;nan;Ecuador
Guittard;Coucher du Soleil;654;2011;0,72;U.S.A.;275;nan; 
Guittard;Lever du Soleil;654;2011;0,61;U.S.A.;325;nan; 
Guittard;Onyx;654;2011;0,72;U.S.A.;325;nan; 
Guittard;Trinidad;552;2010;0,65;U.S.A.;3;Trinitario;Trinidad
Guittard;O'ahu, N. Shore, Waialua E., Kakoleka;316;2009;0,55;U.S.A.;3;nan;Hawaii
Guittard;Nocturne;387;2009;0,91;U.S.A.;3;nan; 
Guittard;Complexite;387;2009;0,7;U.S.A.;35;Blend; 
Guittard;Machu Pichu;259;2008;0,65;U.S.A.;3;nan;Peru
Guittard;Special Maker Reserve;276;2008;0,64;U.S.A.;3;nan; 
Guittard;Ocumare;276;2008;0,65;U.S.A.;35;nan;Venezuela
Guittard;Quetzalcoatl;147;2007;0,72;U.S.A.;35;Blend; 
Guittard;Chucuri;15;2006;0,65;U.S.A.;3;Trinitario;Colombia
Guittard;Sur del Lago;87;2006;0,65;U.S.A.;25;Trinitario, Criollo;Venezuela
Guittard;Sambirano, Ambanja;87;2006;0,65;U.S.A.;35;Criollo, +;Madagascar
Guittard;Los Rios, Quevedo;93;2006;0,65;U.S.A.;35;Forastero (Arriba);Ecuador
Guittard;Tsaranta;93;2006;0,61;U.S.A.;35;Blend; 
Guittard;Semisweet;99;2006;0,61;U.S.A.;3;Blend; 
Habitual;Papua New Guinea;1197;2014;0,8;Canada;275;nan;Papua New Guinea
Habitual;Campesino w/ nibs;1197;2014;0,74;Canada;275;nan; 
Habitual;Dominican Republic;1197;2014;0,75;Canada;325;nan;Dominican Republic
Habitual;Trinitario;1197;2014;0,7;Canada;35;Trinitario; 
Habitual;Downtown London;1201;2014;0,65;Canada;275;nan; 
Habitual;Africa meets Latina;1201;2014;0,7;Canada;3;nan; 
Habitual;Amazonas;1201;2014;0,8;Canada;3;nan; 
Habitual;Sharkey;1201;2014;0,66;Canada;325;nan;Hawaii
Habitual;one hundred;1205;2014;1;Canada;2;nan; 
Hachez;Arriba;166;2007;0,77;Germany;25;Forastero (Arriba);Ecuador
Hacienda El Castillo;Don Homero- Cerecita Valley;1327;2014;0,55;Ecuador;275;Trinitario;Ecuador
Hacienda El Castillo;Don Homero- Cerecita Valley;1327;2014;0,7;Ecuador;3;Trinitario;Ecuador
Haigh;South America and Africa;701;2011;0,7;Australia;3;nan;South America, Africa
Harper Macaw;Vale do Juliana, w/ nibs;1808;2016;0,85;U.S.A.;325;nan;Brazil
Harper Macaw;Brazil Blend;1696;2015;0,67;U.S.A.;3;nan;Brazil
Harper Macaw;Tome Acu E., Amazon Rainforest;1700;2015;0,77;U.S.A.;35;nan;Brazil
Harper Macaw;Vale do Juliana E., Atlantic Forest;1700;2015;0,74;U.S.A.;35;nan;Brazil
Heilemann;Peru;1876;2016;0,64;Germany;275;nan;Peru
Heirloom Cacao Preservation (Brasstown);Maya Mtn, Moho R., Toledo D., 2015;1748;2016;0,7;U.S.A.;325;Amazon;Belize
Heirloom Cacao Preservation (Fruition);Cota Brus, Terciopelo, 2015;1748;2016;0,74;U.S.A.;35;Amazon mix;Costa Rica
Heirloom Cacao Preservation (Guittard);Alto Beni, Upper Rio Beni, 2014;1239;2014;0,67;U.S.A.;35;Amazon, ICS;Bolivia
Heirloom Cacao Preservation (Guittard);Wild Beni, Lower Rio Beni, Tranquilidad, 2014;1243;2014;0,67;U.S.A.;3;Beniano;Bolivia
Heirloom Cacao Preservation (Guittard);Los Rios, Hacienda Limon, Orecao, 2014;1243;2014;0,67;U.S.A.;375;EET;Ecuador
Heirloom Cacao Preservation (Guittard);Maunawili, O'ahu, Agri Research C., 2014;1243;2014;0,67;U.S.A.;375;nan;Hawaii
Heirloom Cacao Preservation (Manoa);Maunawili, O'ahu, Agri Research C., 2015;1744;2016;0,72;U.S.A.;35;nan;Hawaii
Heirloom Cacao Preservation (Millcreek);Los Rios, Hacienda Limon, Orecao, 2015;1744;2016;0,7;U.S.A.;35;EET;Ecuador
Heirloom Cacao Preservation (Mindo);Pinchincha, Mindo, Coop Nueva Esper., 2015;1748;2016;0,77;U.S.A.;35;EET;Ecuador
Heirloom Cacao Preservation (Zokoko);Alto Beni, Upper Rio Beni, 2015;1744;2016;0,68;U.S.A.;375;Amazon, ICS;Bolivia
Heirloom Cacao Preservation (Zokoko);Wild Beni, Lower Rio Beni, Tranquilidad, 2015;1744;2016;0,72;U.S.A.;4;Beniano;Bolivia
hello cocoa;Uganda;1458;2015;0,57;U.S.A.;275;Forastero;Uganda
hello cocoa;Venezuela;1462;2015;0,74;U.S.A.;35;Criollo;Venezuela
hexx;Tanzania;1546;2015;0,7;U.S.A.;275;nan;Tanzania
hexx;Madagascar;1546;2015;0,74;U.S.A.;3;Trinitario;Madagascar
hexx;Venezuela;1546;2015;0,7;U.S.A.;3;nan;Venezuela
hexx;Ecuador;1550;2015;0,73;U.S.A.;325;nan;Ecuador
hexx;Peru;1550;2015;0,7;U.S.A.;325;nan;Peru
Hogarth;Akesson's Estate;1712;2016;0,7;New Zealand;275;Trinitario;Madagascar
Hogarth;Carenero Superior;1712;2016;0,72;New Zealand;275;Trinitario;Venezuela
Hogarth;Conacado;1712;2016;0,75;New Zealand;325;Trinitario;Domincan Republic
Hogarth;Gran Blanco;1712;2016;0,66;New Zealand;35;Criollo;Peru
Hoja Verde (Tulicorp);Arriba;414;2009;0,8;Ecuador;2;Forastero (Arriba) ASS;Ecuador
Hoja Verde (Tulicorp);Manabi;414;2009;0,8;Ecuador;25;Forastero (Arriba) ASS;Ecuador
Hoja Verde (Tulicorp);Arriba;414;2009;0,72;Ecuador;3;Forastero (Arriba) ASS;Ecuador
Hoja Verde (Tulicorp);Arriba;414;2009;0,58;Ecuador;325;Forastero (Arriba) ASS;Ecuador
Hoja Verde (Tulicorp);Manabi;414;2009;0,58;Ecuador;35;Forastero (Arriba) ASS;Ecuador
Holy Cacao;Maranon;1872;2016;0,7;Israel;275;nan;Peru
Holy Cacao;Camino Verde P., Balao, Guayas;1466;2015;0,7;Israel;35;nan;Ecuador
Holy Cacao;Sambirano;1466;2015;0,7;Israel;35;Trinitario;Madagascar
Holy Cacao;Gran Couva;1466;2015;0,7;Israel;35;Trinitario;Trinidad
Holy Cacao;Mara;1466;2015;0,7;Israel;35;nan;Venezuela
Holy Cacao;Ivory Coast;431;2009;0,7;Israel;25;nan;Ivory Coast
Holy Cacao;Hispaniola;431;2009;0,7;Israel;275;nan;Dominican Republic
Holy Cacao;San Martin;431;2009;0,7;Israel;35;nan;Peru
Holy Cacao;Hispaniola w/ nibs;431;2009;0,75;Israel;375;nan;Dominican Republic
Honest;Ecuador, w/ nibs;1327;2014;0,72;South Africa;25;nan;Ecuador
Hotel Chocolat;Pepiniere, single Cote;1654;2015;0,7;U.K.;275;nan;St. Lucia
Hotel Chocolat;Marcial, single Cote, 2012;1030;2013;0,7;U.K.;4;Trinitario;St. Lucia
Hotel Chocolat;Island Growers, 2012, 120hr c.;1113;2013;1;U.K.;175;Trinitario;St. Lucia
Hotel Chocolat (Coppeneur);Trinidad;1038;2013;0,75;U.K.;3;Trinitario;Trinidad
Hotel Chocolat (Coppeneur);Mekong Delta & Dong Nai;1038;2013;0,8;U.K.;35;Trinitario;Vietnam
Hotel Chocolat (Coppeneur);Los Rios, H. Iara;1065;2013;0,9;U.K.;3;Forastero (Nacional);Ecuador
Hotel Chocolat (Coppeneur);Somia Plantation, Akesson, 2012;1065;2013;0,72;U.K.;3;Trinitario;Madagascar
Hotel Chocolat (Coppeneur);Los Rios, H. Iara, 2012;1065;2013;0,82;U.K.;35;Forastero (Nacional);Ecuador
Hotel Chocolat (Coppeneur);Chanchamayo, Pichanadi, 2012, 60hr c.;1109;2013;1;U.K.;275;nan;Peru
Hotel Chocolat (Coppeneur);Los Rios, H. Iara, 2012, 120hr c.;1113;2013;1;U.K.;25;Forastero (Nacional);Ecuador
Hotel Chocolat (Coppeneur);Conacado, 2012, 120hr c.;1113;2013;1;U.K.;275;nan;Dominican Republic
Hotel Chocolat (Coppeneur);Sambirano;809;2012;0,66;U.K.;35;Trinitario, Criollo;Madagascar
Hotel Chocolat (Coppeneur);Los Rios, H. Iara, 96hr c.;623;2011;0,8;U.K.;3;Forastero (Nacional);Ecuador
Hotel Chocolat (Coppeneur);Island Growers, 120hr c.;623;2011;0,65;U.K.;3;Trinitario;St. Lucia
Hotel Chocolat (Coppeneur);Island Growers, 96hr c.;623;2011;0,65;U.K.;325;Trinitario;St. Lucia
Hotel Chocolat (Coppeneur);Ecuador;552;2010;0,7;U.K.;275;nan;Ecuador
Hotel Chocolat (Coppeneur);Santo Domingo;552;2010;0,7;U.K.;3;nan;Dominican Republic
Hotel Chocolat (Coppeneur);Chuao;600;2010;0,7;U.K.;275;Trinitario;Venezuela
Hotel Chocolat (Coppeneur);St. Lucia;245;2008;0,72;U.K.;3;nan;St. Lucia
Hotel Chocolat (Coppeneur);Uganda;296;2008;0,8;U.K.;25;Forastero;Uganda
Hotel Chocolat (Coppeneur);Tanzania;296;2008;0,75;U.K.;275;nan;Tanzania
Hotel Chocolat (Coppeneur);Uba Budo;300;2008;0,72;U.K.;3;Forastero;Sao Tome
Hummingbird;Lam Dong;1542;2015;0,7;Canada;35;Trinitario;Vietnam
Hummingbird;Bolivia;1307;2014;0,7;Canada;3;Criollo, Trinitario;Bolivia
Hummingbird;Bolivia, Bo-nib-ia, w/ nibs;1311;2014;0,7;Canada;3;Criollo, Trinitario;Bolivia
Hummingbird;Momotombo;1311;2014;0,7;Canada;3;Trinitario;Nicaragua
Hummingbird;Hispaniola;1311;2014;0,7;Canada;375;Trinitario;Dominican Republic
Hummingbird;Zorzal Reserva w/ Charles Kerchner;1387;2014;0,7;Canada;35;nan;Dominican Republic
Hummingbird;Ocumare, Cumboto;1097;2013;0,7;Canada;325;Trinitario, Criollo;Venezuela
Hummingbird;Amazonas;1097;2013;0,7;Canada;375;Forastero;Venezuela
Idilio (Felchlin);Chuao, Venezuela;1085;2013;0,72;Switzerland;375;Trinitario;Venezuela
Idilio (Felchlin);Coopertiva Amazona;725;2011;0,72;Switzerland;375;Criollo;Venezuela
Idilio (Felchlin);Sur del Lago, Amiari Meridena, Zulia, 48hr c.;725;2011;0,72;Switzerland;375;nan;Venezuela
Idilio (Felchlin);Choroni, Finca Torres, 48hr c.;729;2011;0,72;Switzerland;325;Criollo;Venezuela
Idilio (Felchlin);Ocumare, H. Cata, 48hr c.;733;2011;0,72;Switzerland;375;Criollo;Venezuela
Idilio (Felchlin);Porcelana, Zulia;733;2011;0,74;Switzerland;4;Criollo;Venezuela
Idilio (Felchlin);Ocumare, H. Cata, w/ nibs;737;2011;0,72;Switzerland;35;Criollo;Venezuela
Idilio (Felchlin);Carenero Superior, Urrutia, Barlovento;737;2011;0,7;Switzerland;4;Trinitario;Venezuela
Idilio (Felchlin);Coopertiva Amazona w/ nibs;737;2011;0,72;Switzerland;4;Criollo;Venezuela
Idilio (Felchlin);Sur del Lago, Amiari Meridena, Zulia, w/ nibs;737;2011;0,72;Switzerland;4;nan;Venezuela
Indah;India (south);1788;2016;0,61;India;25;nan;India
Indaphoria;La Red;821;2012;0,7;U.S.A.;325;nan;Dominican Republic
Indaphoria;Conacado, Manifesto;907;2012;0,7;U.S.A.;275;nan;Dominican Republic
Indi;Honduras;1255;2014;0,77;U.S.A.;3;nan;Honduras
iQ Chocolate;Satipo region, white label;943;2012;0,72;Scotland;275;Criollo;Peru
iQ Chocolate;black label;943;2012;0,72;Scotland;3;nan;Peru
Isidro;Madagascar;1275;2014;0,72;U.S.A.;35;Trinitario;Madagascar
Isidro;Peru;1279;2014;0,72;U.S.A.;225;nan;Peru
Isidro;Belize;1279;2014;0,72;U.S.A.;325;Trinitario;Belize
Isidro;Dominican Republic;1279;2014;0,72;U.S.A.;325;nan;Dominican Republic
Izard;Maya Mountain, Toledo, Batch 29;1542;2015;0,7;U.S.A.;35;Trinitario;Belize
Izard;Elvesia P., Batch 32;1546;2015;0,7;U.S.A.;275;nan;Dominican Republic
Jacque Torres;Trinatario Treasure;5;2006;0,71;U.S.A.;2;Trinitario;Ghana
Jordis;Madagascar;1534;2015;0,63;Czech Republic;275;Trinitario;Madagascar
Just Good Chocolate;Belize;1375;2014;0,7;U.S.A.;35;Trinitario;Belize
Just Good Chocolate;Madagascar;1375;2014;0,7;U.S.A.;35;Trinitario;Madagascar
Just Good Chocolate;Peru;1375;2014;0,7;U.S.A.;4;nan;Peru
Kah Kow;Rizek Cacao, Cibao Valley, Domin. Rep.;1061;2013;0,7;Domincan Republic;35;nan;Dominican Republic
Kah Kow;Rizek Cacao, Domin. Rep.;1069;2013;0,82;Domincan Republic;3;nan;Dominican Republic
Kah Kow;Rizek Cacao, Domin. Rep.;1069;2013;0,55;Domincan Republic;325;nan;Dominican Republic
Kah Kow;Rizek Cacao, Domin. Rep.;1073;2013;0,62;Domincan Republic;325;nan;Dominican Republic
Kakao;Peru;837;2012;0,64;Germany;25;nan;Peru
Kakao;Vanuatu;387;2009;0,65;Germany;375;Trinitario;Vanuatu
Kallari (Ecuatoriana);Sisa 36hr/ W. F. blend prototype;241;2008;0,7;Ecuador;3;nan;Ecuador
Kallari (Ecuatoriana);Sisa's Secret/ original micro;241;2008;0,7;Ecuador;35;nan;Ecuador
Kallari (Ecuatoriana);Roberto;245;2008;0,75;Ecuador;275;nan;Ecuador
Kallari (Ecuatoriana);Diego/ original micro;248;2008;0,85;Ecuador;25;nan;Ecuador
Kallari (Ecuatoriana);Diego 48hr/ W.F. blend prototype;248;2008;0,85;Ecuador;275;nan;Ecuador
Kallari (Ecuatoriana);Diego 60hr/ W.F. blend prototype;248;2008;0,85;Ecuador;3;nan;Ecuador
Kallari (Ecuatoriana);Cacao Nacional W.F.;263;2008;0,75;Ecuador;25;nan;Ecuador
Kallari (Ecuatoriana);Cacao Nacional W.F.;269;2008;0,85;Ecuador;3;nan;Ecuador
Kaoka (Cemoi);Noir;404;2009;0,7;France;275;nan; 
Kaoka (Cemoi);Ecuador;423;2009;0,8;France;275;nan;Ecuador
Kerchner;La Red, Project Reserva, Guaconejo;1133;2013;0,7;U.S.A.;375;nan;Dominican Republic
Ki' Xocolatl;Dark;431;2009;0,72;Mexico;2;nan;Mexico
Kiskadee;La Red, Guanconjeco;1251;2014;0,6;U.S.A.;3;Trinitario;Dominican Republic
Kto;San Martin;1422;2014;0,72;U.S.A.;25;nan;Peru
Kto;Ocumare;1422;2014;0,72;U.S.A.;275;nan;Venezuela
Kto;Belize;1422;2014;0,72;U.S.A.;3;Trinitario;Belize
Kto;Sambirano Valley;1422;2014;0,72;U.S.A.;325;Trinitario;Madagascar
Kto;Belize;1426;2014;0,9;U.S.A.;325;Trinitario;Belize
Kto;Elvesia;1426;2014;0,72;U.S.A.;325;nan;Dominican Republic
Kto;ROIG;1426;2014;0,72;U.S.A.;325;nan;Dominican Republic
K'ul;Kafupbo, Petit Bourg, De Borgnes;1840;2016;0,7;U.S.A.;325;nan;Haiti
K'ul;Maranon, Fortunato No. 4;1852;2016;0,7;U.S.A.;275;Forastero (Nacional);Peru
K'ul;Los Rios, Hacienda Limon, Heirloom;1852;2016;0,7;U.S.A.;375;nan;Ecuador
K'ul;Bahia, Fazenda Camboa;1852;2016;0,7;U.S.A.;375;Forastero;Brazil
Kyya;Uganda;1359;2014;7,25;U.S.A.;25;Forastero;Uganda
Kyya;Hispaniola;1359;2014;7,25;U.S.A.;3;nan;Dominican Republic
Kyya;Ecuador;1363;2014;7,25;U.S.A.;25;nan;Ecuador
Kyya;Madagascar;1363;2014;7,25;U.S.A.;3;Trinitario;Madagascar
L.A. Burdick (Felchlin);Peru;891;2012;0,74;U.S.A.;325;nan;Peru
L.A. Burdick (Felchlin);Brazil;891;2012;0,7;U.S.A.;4;nan;Brazil
L.A. Burdick (Felchlin);Chuao;927;2012;0,68;U.S.A.;375;Trinitario;Venezuela
L.A. Burdick (Felchlin);Quito;682;2011;0,74;U.S.A.;375;nan;Ecuador
L.A. Burdick (Felchlin);Grenada;576;2010;0,75;U.S.A.;325;Trinitario;Grenada
L.A. Burdick (Felchlin);Dominican Republic;576;2010;0,74;U.S.A.;375;nan;Dominican Republic
L.A. Burdick (Felchlin);Venzuela;597;2010;0,71;U.S.A.;3;nan;Venezuela
